reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
889c15d5-bbb9-40ef-b8b5-4bc451fd49a6,Alexandre Marques,https://play-lh.googleusercontent.com/a-/AD5-WClWFVttKnGEQAlsphveB__6OMhFA3Q8drpfQIL4Qg,"Game crashes when I try to play onslaught, so I can't get tokens. Also the requisition drops are to rare.",3,1,,2022-12-12 22:57:41,,,newest,com.snowprintstudios.tacticus
54ca13a3-fdf8-4f35-b98d-747dc7201b08,Alisha Ulander,https://play-lh.googleusercontent.com/a/AEdFTp6QUxisSAQzP2717P8y0Pn4y0jj-IiqU1nNty65=mo,Better than most gatcha games ive played and the 40k style is enjoyable. There is still the pay-to-win feeling of most gatcha games which is to be expected.,3,0,1.3.21,2022-12-11 17:58:47,,,newest,com.snowprintstudios.tacticus
3cf98aa5-bdd5-45f6-b136-b12a735f459b,George Lizotte,https://play-lh.googleusercontent.com/a/AEdFTp7F68S1AiTWBUAnBoP6NqBjtA4sFVEmohuF2Tg3=mo,juat wish i could get to play in different android device. plz help for more stars,3,0,1.3.21,2022-12-11 17:43:34,,,newest,com.snowprintstudios.tacticus
39a2046d-0657-4547-b03c-e2c0e654bcb5,Robert Kendrick,https://play-lh.googleusercontent.com/a/AEdFTp4_RVJEZ1RENMrdFaIkCU75NIxI4qupkW9SPPW1Yw=mo,Good game. After a few hours the game ramps up the difficulty forcing you to grind or buy the expansions to earn more campaigns and rewards. Shame really.,3,0,1.3.21,2022-12-11 16:17:00,,,newest,com.snowprintstudios.tacticus
2e2b7564-c44c-4cd9-9fd6-b4f6d5db3fa4,Octopunch2000,https://play-lh.googleusercontent.com/a-/AD5-WCnJz2qsJDN4xQf33VKoivUQ5c9PkSjf0s1ShxV_QQ,"Its a decent free to play experience, although I feel some of the prices for a digital product are rather expensive. As others have mentioned here the game starts out relatively accessible until you hit the point where it may require you to pay for resources if you arent progressing fast enough. Also, as of late, I have noted a glitch during the guild raids where you are about to finish a fight with the boss, and the game crashes you out.",3,0,1.3.21,2022-12-10 23:42:06,,,newest,com.snowprintstudios.tacticus
cca3914c-4458-4123-bb34-8d75febf430a,James Ealey,https://play-lh.googleusercontent.com/a-/AD5-WCme5V2efF2tw9uPE4vYRWC0YPVorVvaL0JUmx_X-w,No skill. Give me skill based loot boxes,3,0,1.3.21,2022-12-10 07:03:44,,,newest,com.snowprintstudios.tacticus
e6f1238f-26b7-4188-86fc-0d0dbbb86ffa,Daniel Ross (Daniel),https://play-lh.googleusercontent.com/a-/AD5-WCnHsy0KvbYpn3IIsGqGqaFHQ8_hbwfUpXIIKQ1e,Pay to progress (and it's expensive). The gameplay itself is fun. But it quickly turns into a boring slog to unlock more characters. And buying anything in the store is ludicrously expensive. There is not even a way to just pay to unlock the characters in the faction you want to play. You have to buy stupid loot boxes that will MAYBE get you a character you want.,3,3,1.3.21,2022-12-10 03:22:53,,,newest,com.snowprintstudios.tacticus
fd1ef48a-ba37-4a1a-ad66-fdf3992d8524,Travis Brown,https://play-lh.googleusercontent.com/a-/AD5-WCmuYV42MDvkcdQvQWeytCLXGIVfCjlWoBQAgeuF,Typical mobile game experience with more interesting items behind pay wall,3,0,1.3.21,2022-12-10 02:03:19,,,newest,com.snowprintstudios.tacticus
92f6cabb-a7da-4dcf-a697-83a419c77411,Tyler Dunlap,https://play-lh.googleusercontent.com/a-/AD5-WCm9VebLoB-cP9yYyyYbB-h_0OCjevKXa01Ooqso,"Rounds are too quickly paced. Not a bad game, and not pay to win so far. Lots of room for improvement. Maps need to be larger, and PvP matches should last longer than 2 rounds. There would be more strategy involved if games were able to be played out longer with and more interesting maps. Not too bad though.",3,0,1.3.21,2022-12-09 03:14:20,,,newest,com.snowprintstudios.tacticus
9c044f02-b5be-4d3e-8d52-8a71c174e49c,Alec Beals,https://play-lh.googleusercontent.com/a/AEdFTp61AFtxtdYibtjpC_tbKl11Jg8XuOR49uHWCksv=mo,"Super high polish for a mobile Warhammer game, feels like decent rewards. On the second chapter of the indomitus Crusader necron scarabs immediately would kill my characters on their first attack. Clearly a difficulty spike or imbalance, sadly ruined it for me.",3,0,,2022-12-08 23:08:27,,,newest,com.snowprintstudios.tacticus
2c9e3ee2-14ce-4878-934d-7c16b89908e5,Christian Cage,https://play-lh.googleusercontent.com/a-/AD5-WCkVb8RO6w-HhBejmhbVARicv9PVL4ZLQe5LpvJX9w,Enjoyable but ridiculously time-consuming. To add upgrades and build up your roster takes either a lot of time or a lot of money. I was enjoying this game but not so much now. They recently added a new event to unlock a legendary character that is way too hard even for someone who downloaded it at the beginning. But not so hard if you pay!,3,5,1.3.21,2022-12-07 22:15:42,,,newest,com.snowprintstudios.tacticus
a55f84dd-ce82-40d0-b430-e2178e8a5e94,brad swiler,https://play-lh.googleusercontent.com/a-/AD5-WCly2sVO2MU_gTImlcOOjmO99zXUcD1xc7Rz8MD09g,I'd rather play Necrons and I'm limited to grind for necron heroes.,3,0,1.3.21,2022-12-07 19:38:57,,,newest,com.snowprintstudios.tacticus
b8683223-8851-4a1f-9d01-7aa8914ab702,Azathoth,https://play-lh.googleusercontent.com/a-/AD5-WCmRTn_YZrG6ncv1FUbVJBhGCIUhBHuTvmbMZjRS,"It's a fun enough gatcha game, only problem I have is arena, you will lose to player with half your power because you move first but can't actually hit the enemy's on turn one, and then the ai will hit you with every ability turn one",3,0,1.3.21,2022-12-07 18:12:42,,,newest,com.snowprintstudios.tacticus
32bf8223-dbc1-4450-a874-d27b73e8d532,Noah Bristol,https://play-lh.googleusercontent.com/a-/AD5-WCnVqAWXcTc5t_TH60nOhY678uJDdyi1D-jHqorJ,"EDIT Dec.6.2022- There's lots of potential. The game is fun and the unit variation makes for a fun tactical puzzle. They've added new armies and will add more. It's worth playing. The time-gating is a very punishing through. Unlocking new characters is super slow. 10-pulls for summons guarantee a character, but it is most likely one you already have, which give upgrade mats instead. They are greedy with things you buy; most of the items cost a lot for almost nothing. The legendary event is hard.",3,3,1.3.21,2022-12-06 21:21:57,,,newest,com.snowprintstudios.tacticus
36894a1d-919a-4256-b4a8-f9819c1d6275,Archimedies the III,https://play-lh.googleusercontent.com/a-/AD5-WCn5TDUINoU7BO-20d6zRUUZAQfbgVpJCwHlKk11cA,"This game has the potential to be good, but their recent eldar events have been more and more predatory. You can't even complete the challenges for Maugan Ra without a highly leveled party of basically All THE CHARACTERS. This is getting out of hand...",3,1,1.3.21,2022-12-06 07:37:09,,,newest,com.snowprintstudios.tacticus
7533cbca-dab0-40a4-a835-33328d396293,Jacopo G.,https://play-lh.googleusercontent.com/a-/AD5-WCmV5-PxmOaS1IwXqR-cl7MmIxgwdBkQK4CcVEEuVg,It's definetly a pricey p2w but it's warhammer so it's still fun and you can have a good time even without paying. Real time pvp has too short a timer to think,3,0,1.3.21,2022-12-05 23:32:10,,,newest,com.snowprintstudios.tacticus
5b25509b-7802-46c7-901f-11cc04af090e,Mark Smith,https://play-lh.googleusercontent.com/a-/AD5-WCmuhurTHs1cYr3cYVNUGzaCVfhpooFYG3r3tHha5w,Ok game but obvious cash grab like all the other games workshop/ warhammer games.,3,0,,2022-12-05 16:53:42,,,newest,com.snowprintstudios.tacticus
d163b636-72af-4cdb-94bf-7c5dcc2e2b2f,Uchiha Itachi,https://play-lh.googleusercontent.com/a/AEdFTp75XLEo00K9p6KiL05uY42IRL40ixK5ZzzLRZSt=mo,Don't get me wrong I love the game. In a great guild and the variety of game modes is enjoyable. Collecting characters feels fun and roster progression is steady at first. Downgrading from 5* because of the severe late game bottlenecks however. Almost impossible to get basic zenos tokens due to late stage onslaught not giving them out despite the fact 2/3 of the roster needs them. Blackstone & requisition generation is pitiful. 5* if fixed,3,0,1.3.21,2022-12-04 09:16:14,,,newest,com.snowprintstudios.tacticus
ba6d122f-ae07-4b03-a906-d7e8ddbea02f,Luna Raven,https://play-lh.googleusercontent.com/a/AEdFTp5TPCaMY0O97sCUcKf57-9kxrmW5dqgTTNvQhvq=mo,Blood angels when?,3,0,1.3.21,2022-12-04 03:51:36,,,newest,com.snowprintstudios.tacticus
574afaf0-cf4d-4188-a6fa-debadfc76c93,Dustin Quickel,https://play-lh.googleusercontent.com/a-/AD5-WCncgAZDyqgUidHSMIDYR03mDovooU9IZQtoNd8t,Fun little game. Needs some deathwatch or space wolves teams,3,0,1.3.21,2022-12-03 16:48:43,,,newest,com.snowprintstudios.tacticus
5252cced-e244-4d44-9732-0a1041b0e4f5,Russell Tan,https://play-lh.googleusercontent.com/a-/AD5-WCkA5Ue6Zp3tjEJbUb3aK7HWogoQ8vL2IjIFeR6w,"It's what you expect from a tactical genre of game, with a W40k skin on top. Needs more graphic settings so players can save battery. This game chews through battery pretty fast even though it doesn't look that power-hungry. Should give players an option to reduce framerate as well to save battery.",3,0,1.3.21,2022-12-03 06:00:05,,,newest,com.snowprintstudios.tacticus
e8b3c14c-95cd-4085-b91e-153b5c253274,Blade Wyant,https://play-lh.googleusercontent.com/a/AEdFTp5tzekarLzzaa4tGtAHTEDiziSgauKfQH-7Jbao=mo,Good for a little bit but you hit a wall way to fast. It's cool to see 40k units but the quality is not to par with Raid SL and Marvel Strike Force. I'll also never understand energy in these games. Do you want me to actually play it or not?,3,0,,2022-12-02 21:42:48,,,newest,com.snowprintstudios.tacticus
2e2f5f77-b97f-46e5-9fbe-9f347c95da8f,Martin Janicek,https://play-lh.googleusercontent.com/a/AEdFTp4W68B_c6t6jp7asAeZHlsRCumaTOWwqZdI7CDL=mo,Game is great but after your level is 20 it's all about requisitions. and to get them in is way too slow even if you spend on monthly subscription. Than it becomes pay to enjoy... Therefore midgame is frustrating without spending buckets and I mean buckets of money,3,0,1.3.21,2022-12-02 20:51:29,,,newest,com.snowprintstudios.tacticus
cb6dce4b-7622-443a-9797-acb028f16914,Echo,https://play-lh.googleusercontent.com/a-/AD5-WCntaCmgXEcV6llU0Mo_XYLPEnDXNjSgo2a0nSFptA,Seems like a game with great potential! Mostly just started so I've still got a large buffer of free resources but I'm worried to see how the game plays when those run out. All in All I'd say give it a shot but be wary of the lootbox and gatcha style mechanics,3,0,1.2.73,2022-12-01 16:18:17,,,newest,com.snowprintstudios.tacticus
6cb0975e-4c53-4b63-ac36-a822fba8584f,James Casar,https://play-lh.googleusercontent.com/a-/AD5-WCn-wWoP7WOlzqgc6rsiezTk5q3jiuEagR0XQd6jag,"After playing for about a couple of months I personally like the game. However! Despite me giving this game a 5 star rating in the begining, i give it 3 now. The drop rates are horrible and this is an extremely money based p2w game. You will have fun at start. Untill it becomes frustrating and you get locked out. There is a lot of grind involved that kills the fin in it And the Battle Pass was the biggest waste of money on this game and the worst I have ever seen.",3,0,1.3.19,2022-12-01 10:05:05,,,newest,com.snowprintstudios.tacticus
4ce51b68-5871-4c43-845f-0ede91da35c9,Outlaw Ryu,https://play-lh.googleusercontent.com/a-/AD5-WClft5s6movs2HMPmZZFT2_quI7Jmb_wlVxFLpeB,"game is decent but it has obvious warhammer pricing. secondly, my daily rewards reset every 22 days.yes its telling me i must wait 22 days for my next daily reward.",3,0,1.2.73,2022-12-01 00:02:29,,,newest,com.snowprintstudios.tacticus
3bff82ca-999d-498f-9e9d-a3293f2c3578,GRIFFON cs,https://play-lh.googleusercontent.com/a/AEdFTp7aAktOzH7F5Vs2fXO61rHVHRAtgQq6UkEV5qkU=mo,"I came back to play this game since a friend got me back into it. I still hate how grindy it is but there's enough to do now that you can play for a long time every day before having to stop due to energy. BUT, every mission takes 6 energy to play and you only upgrade max energy by 1 upon leveling up. This is needlessly greedy and stupid. I have 101 energy. This means I only get to play about 16 missions before stopping. Why not just say I have 16 energy? Greedy and stupid.",3,2,1.3.21,2022-11-30 17:41:14,,,newest,com.snowprintstudios.tacticus
49afb96f-cc2f-43c3-8a9c-ee43b9b40c46,G Ellerbee,https://play-lh.googleusercontent.com/a/AEdFTp716097R3cHWLg96H2nb8I_lgBvk0P8p1R8Cfke=mo,"So haven't played too far, but so far pretty fun gameplay, but quite disappointed that there is no playable tyranid faction, do you plan on adding one to the game?",3,0,1.2.73,2022-11-30 12:28:38,,,newest,com.snowprintstudios.tacticus
a6d7ec75-48ad-4e38-b3bd-84c988a1ba0f,James Napier,https://play-lh.googleusercontent.com/a-/AD5-WCm7aRVepjc2OQVsM3zKIKd2zmEaPXtqZ6Ay5ZeXtg,Fun but too grindy,3,0,1.0.71,2022-11-30 03:21:45,,,newest,com.snowprintstudios.tacticus
5bddd2af-a855-4f3a-90bf-2756bfff4ea0,christoph r.booth,https://play-lh.googleusercontent.com/a/AEdFTp7JmvExusl6BFp-q94gmuWbgj38ei4pvcBxKD0l=mo,Ok so far,3,0,1.2.73,2022-11-29 21:08:52,,,newest,com.snowprintstudios.tacticus
928d4ec1-ab92-4316-92f3-55ac28cd908e,Hierophant,https://play-lh.googleusercontent.com/a-/AD5-WCmOoNL4NFQQFZm7o_Tq7WMA_xyQBgcH63GFJEGqag,So far it's as expected. Nothing I've seen yet particularly encourages me to continue or quit. Monetization is pretty heavy handed getting FOMO ads after you do ANYTHING.,3,0,1.3.19,2022-11-29 20:58:58,,,newest,com.snowprintstudios.tacticus
8d6b91e1-f23c-4c78-9c2d-7f03e79674de,Daniel Kovac,https://play-lh.googleusercontent.com/a-/AD5-WClJpTk3KNZJMZjI8vDkcG7KMgk1NrvvuKLZYmqyVQ,"Really great game and one of the best on mobile in my opinion. My issue is with the battlepass, if you take my money make sure to make it accessible. As of now i mostly have to choose if i want to pursue the random quests for the BP rewards OR to farm to strengthen my troops. Id love to see a change to more of how DRG is with their seasons, meaning you dont have to try hard or choose one or the other. Make it so you get everything by the end just by playing. Especially since i paid for it!",3,0,1.2.73,2022-11-29 16:26:40,,,newest,com.snowprintstudios.tacticus
8eb8d8b2-81eb-46e9-a2d8-db0d7fc6e995,George Sulea,https://play-lh.googleusercontent.com/a-/AD5-WCmFsERmySUVdCCYG_PopH9x1xITOxHr-j9DutVrAg,"Nice game play, but frustrating. Lots of baddies that outrank and out power warriors that should do better. Revising my review. Honestly, wish I could BUY some characters outright.",3,0,1.2.73,2022-11-29 02:47:05,,,newest,com.snowprintstudios.tacticus
8726d5cf-37d3-4f61-ac13-3c01d567befd,Luke Schietinger,https://play-lh.googleusercontent.com/a-/AD5-WCkEzQDngNCps4zWVUsVlJi3STADriHlnYTtagyFwg,"I am a big fan of Warhammer and I love the video games and the tabletop. This game is a pretty basic linear grind with a lot of cool characters. There are however, several issues that I have with it. First of all is the energy system which I absolutely hate in every game. Second is the fact that you can only grind a specific mission 10 times per day. And last is the extreme monetization, I would much rather watch an ad to get free rewards than have to pay $50 for only 6800 gems.",3,8,1.2.73,2022-11-28 17:19:57,,,newest,com.snowprintstudios.tacticus
a1941e4a-625e-42b2-a5fc-21daf2ad71a8,Lasagna,https://play-lh.googleusercontent.com/a-/AD5-WCkY9kzfppU9-a4uhMG6PXv6CB_zdlySqTtoev_g,Honestly its a fun game. Its just tabletop but online. After playing this for months and opening almost a hundred requisitons i got 2 characters. There is not much to do and it gets boring if your as unlucky as me. In a guild it gets funner but not really. But overall a game that can be fun for a while.,3,0,,2022-11-28 16:26:26,,,newest,com.snowprintstudios.tacticus
f0bb0151-0a0c-42c6-9e7c-6254f18ef21e,Josh Wilbrandt,https://play-lh.googleusercontent.com/a-/AD5-WCnvLd6QTkKUofgE2We8pjOkm8Uo7RHzw0ZzScCg,I was looking the game until I found out that the Blackstone subscription that I bought with it you can only receive the Blackstone if you log in daily to get it I did not know that I don't think it was stated so I lost out on a lot of black stone and my money basically and was told by game support that I could not get it back this is why I'm giving you a three star review and might uninstall the game I've been with you guys since day one,3,0,1.2.73,2022-11-28 15:26:31,,,newest,com.snowprintstudios.tacticus
ef27e836-2401-4d11-88f4-83b14ce67ed8,Joe Cross,https://play-lh.googleusercontent.com/a-/AD5-WCkyBDD7hK5qozhiqCqUJjzOJi6qHY6bHZCNAoJe0Oc,I literally have 81 upgrades waiting across my characters and the fastest farming will take about 3 years to earn enough materials. Why does Snowprint insist on ruining great games with horrifyingly bad economies?,3,0,1.2.54,2022-11-28 10:30:30,,,newest,com.snowprintstudios.tacticus
9f5a6f05-c4ec-4279-9611-20196e7565b7,Sid Sid,https://play-lh.googleusercontent.com/a-/AD5-WCkD292y5hIlSwjiH4Eav1W4pPbvQptSfljHb6qr,"Cumbersome, slow, very manual, too big fonts, too much cluttered instructions, could be made to be far far sinple, including the interface. Will be unloading the game soon.",3,0,1.2.73,2022-11-28 04:26:10,,,newest,com.snowprintstudios.tacticus
9d7172c1-8adb-4610-97ea-9a557c34aeaa,Damien Cobb,https://play-lh.googleusercontent.com/a/AEdFTp5ol0Ib0FxICp7sI6883iK84oi_2VR1jvlUpRD_=mo,Soso bit liking the time gates. Games...mediocre.,3,0,1.2.73,2022-11-28 03:49:57,,,newest,com.snowprintstudios.tacticus
c77278e5-0450-43a3-99ea-4220e1686387,Sliverton Gaming,https://play-lh.googleusercontent.com/a-/AD5-WCnjI_ce57q5c8YSUGFwUMOpmlBMIPla2U2e-_sdiQ,It is fun so far will have to see if it becomes a money sink..,3,0,1.2.73,2022-11-28 00:59:42,,,newest,com.snowprintstudios.tacticus
f65509f0-8fab-4b42-8a22-eb9570738d6f,David Newell,https://play-lh.googleusercontent.com/a/AEdFTp7tbV6e84e0XfRu6Xot2AV_uPyLX44_0YHWYhkB=mo,The game is fun. Graphics are nice. Crashes on a new phone whenever I try to access a few features. Debug time.,3,0,1.2.73,2022-11-27 19:22:18,,,newest,com.snowprintstudios.tacticus
5f950126-f2e4-40fd-9599-bc90a1a5b9bb,Dustin Trqcy,https://play-lh.googleusercontent.com/a/AEdFTp6ENeq9a_yDFUkJSy27c3D8WhwbFb38LoMqgmFq=mo,"It's ok. Wish I could actually play it without it crashing, but after first 15 missions any and everything I click on crashes the game.",3,0,1.2.73,2022-11-26 20:19:45,,,newest,com.snowprintstudios.tacticus
da6d4415-105e-46ee-b4b8-bff047535524,Vanh Doe,https://play-lh.googleusercontent.com/a/AEdFTp7O-FRVTUneVFyj3ZRRjo_3zId3yiywYxsc6wrn=mo,"So I had a lot of fun after a brief slow start- breeze through chapter one, then whoa- what did ya know? I can't even enter any battle, or other tab, without it force closing. (Windows, not IOS) If you guys could fix the bugs- got yourselves a great foundation for a top tier mobile game.",3,0,1.2.73,2022-11-26 18:23:12,,,newest,com.snowprintstudios.tacticus
9e275448-e900-478a-921e-27a3badd16b7,Jehbuhdieya Springfield,https://play-lh.googleusercontent.com/a-/AD5-WCl3Bi_rnn0S7IhP-MSHbA3BQJfPOUrrUAbWBLaKkA,Expensive.,3,0,1.2.73,2022-11-26 14:39:31,,,newest,com.snowprintstudios.tacticus
c76a1739-28c4-4784-ab22-a7345054490f,mick andrew,https://play-lh.googleusercontent.com/a-/AD5-WCngcxEQsA1n5bouwVNRjiHJcBmsSxI0-x55dQ65aw,Frustrating. I loved this game and then my phone broke. Tried redownloading it and all my purchases were gone. All my progress disappeared. Tried getting past the first fifteen levels as some recommend but nothing has changed,3,0,1.2.73,2022-11-26 14:35:58,,,newest,com.snowprintstudios.tacticus
41db412b-b092-447f-87d7-846995151bc4,H MCS,https://play-lh.googleusercontent.com/a/AEdFTp6Wv22e6ES_NhlhToqieChIWKNU5VZ-dkQI-Bjp=mo,"I would rate this 5 stars, but there are major bugs at the moment... Can't access anything other than the 1st part of the campaign everything else makes it crash... Would be great if the devs could look into this",3,0,1.2.73,2022-11-26 13:59:22,,,newest,com.snowprintstudios.tacticus
f6790cab-d5a9-48dd-85a2-25a6ad005850,David Bolden,https://play-lh.googleusercontent.com/a-/AD5-WClA0WgXXT1NpuaDwien5PAmEz0SdiDmyl9fo7GauA,"Nothing special, nothig critical. Kinda smooth gameplay, but it offers nothing special for your enjoyment. The absolutely good example of ""hour long bored screen touching zombie game"". If you have a battery that you'd like to kill or you have reeeally much time what you want to kill, then go. It is a good pick to you. But as a warhammer player it is a solid meh. The grim dark has changed to loot boxes. A lot of comment spoke about some kind a story, but actually there is no such thing in it.",3,0,1.2.73,2022-11-26 08:55:53,,,newest,com.snowprintstudios.tacticus
c67ce980-9ac9-439e-bcbf-ceed701551c2,Jesse Knorr,https://play-lh.googleusercontent.com/a-/AD5-WCnWUV-hy99375EpdW_DZZUW9VoK_TezSmVT-lqR,"Very nice game, but raid tickets keep piling up because energy recharges slow, and it has huge lag spikes where the game freezes up and becomes unresponsive for a minute",3,0,1.2.73,2022-11-26 08:33:16,,,newest,com.snowprintstudios.tacticus
fb5f960c-40dd-4dee-9548-496ca1b9fba0,Saarebas Adaar,https://play-lh.googleusercontent.com/a-/AD5-WCnQG1gQvKumn0cv6WGApLZVgdJPHGqapHl-0-lq,"Just starting. But so far, it's complicated, and confusing a little. But perhaps in time, I'll understand the game better. So far, I'm giving it a shot at least!",3,0,1.2.73,2022-11-26 05:14:09,,,newest,com.snowprintstudios.tacticus
391c80bc-42bd-4bee-9c0f-4b32ad75ac07,Honza Komárek,https://play-lh.googleusercontent.com/a-/AD5-WCkiGqiANQmQAUDQJXsScWwHLl6Fbsq-9y9FbqI3Fg,"Gameplay is nice, characters are fine, campaigns story could be better and more detailed or maybe offer a choice and let you play different branches. Problem is grinding, there are moments when campaign difficulty becomes impossible from one level to the other and it's not matter of tactics, but level of character and then you have to start grinding to upgrade character and it becomes chore more than a game. Too many currencies which only one matters and it's real money.",3,1,1.2.73,2022-11-25 19:38:13,,,newest,com.snowprintstudios.tacticus
c1d5e400-123a-449e-a90b-ed84f241a7c6,Jeremy Grant (Curant),https://play-lh.googleusercontent.com/a/AEdFTp4-LgOpTjJ06cEPvritNnNZMp97Yy8jJdFhMv2G=mo,"I like the game, but it crashes constantly. I can't even play anymore it just keeps crashing. Just finished the 15 missions from the tutorial.",3,0,1.2.73,2022-11-25 19:29:13,,,newest,com.snowprintstudios.tacticus
0eb50f2e-bc38-46df-bae3-5306ddc0c3a2,Miles Maloziec,https://play-lh.googleusercontent.com/a/AEdFTp5c8Ka6v_D6y1IJXG5wzl9L_7efBqLi6QxwNWHT=mo,Need more choice to make sure points go to imperial units and not orcs or necrons. I want to kill them not collect or waste items/resources. These games nees to give up uncommon characters more or make them easier to obtain... and people who buy their way in should only play others who do the same. I played Strike Force and it takes to long to collect characters of worth. I bought a bew phone before I could get who I wanted. Although people to choose who their winnings go for,3,0,1.2.73,2022-11-25 18:09:47,,,newest,com.snowprintstudios.tacticus
3d03856f-1853-46cd-a6b3-d8806ea9449b,metheactor,https://play-lh.googleusercontent.com/a-/AD5-WCkJwelPgK_wDdUgFmNkhATIWBa6uqbfUIIFlerQkw,"Gameplay is excellent, although the grind quickly ramps up so expect slow progress. Main issue is the shop, the value is terrible. Signing up for daily shards (common for a mobile game) only gives you 2/3 needed for a guaranteed character after an entire month. No idea why everything is so expensive",3,0,1.2.73,2022-11-25 14:31:44,,,newest,com.snowprintstudios.tacticus
4e35dc2a-99c7-4ce9-a82a-97bad47ad70f,Philip Greenhalgh,https://play-lh.googleusercontent.com/a-/AD5-WCnwfe9bkRbDe4rKLWfsJ31rX1IoC3C1-HmQlzFtH84,"Uh.. restricted. I want to use the Orks or such I've unlocked but 90% of the time it's ""No be imperial heretic!!"" got board of such limits unless I paid a fortune for the privilege to use other factions not a great way to showcase 40k. Game play is actually fun though so if your a space marine you will enjoy it!",3,0,1.2.73,2022-11-25 12:59:34,,,newest,com.snowprintstudios.tacticus
9a7669ff-3655-4290-9fa5-1a169675d351,Rushian Diggity,https://play-lh.googleusercontent.com/a-/AD5-WClgryA-99HOKBBHX9d5iayBQM0vWjWwI2o29P-r,"As soon as I finished level 15 on campaign the game crashes every time I start the game and go to a new tab on the menu... Is it just me or do other people experience the same problem? Edit* it seems to happen when I try to buy something from shop , pressing the message button I got on the main menu and when I wanna start a battle on campaign. I literally can't play the game at the moment :/ also tried reinstalling and that didn't fix the problem",3,1,1.2.73,2022-11-25 12:54:42,,,newest,com.snowprintstudios.tacticus
23140bec-bf7e-4244-a1ff-1f18997a43fe,Charles Miller,https://play-lh.googleusercontent.com/a/AEdFTp6Vsw3wgrQXH82Icwq7048EOQeU8HSdn-6Jlc_Z=mo,The clan battles isn't working you open it and it closes the app and lose your battle tokens every time you try to open it. Thought is was just a one time deal but nope. Happened 4 times now,3,0,1.2.73,2022-11-24 13:05:30,,,newest,com.snowprintstudios.tacticus
767a5ce8-e7d0-4518-8ba7-eb3b69d34658,Andrei Lazar,https://play-lh.googleusercontent.com/a-/AD5-WCm7y3Ki_tnPTOuQvfvsLn0-F0yGoTCfoXvqo7zo,"Since the latest update the app crashes when starting a guild raid, but the token is still consumed. Otherwise it's a fun and challenging game. Plenty of grinding and the energy is depleted before you realise. But it' quite fun when you unlock a new character and develop him enough to beat a boss level.",3,0,1.2.73,2022-11-24 10:14:46,,,newest,com.snowprintstudios.tacticus
6c7b4bda-6fc2-4574-9e11-7b07715624f5,Andy W,https://play-lh.googleusercontent.com/a-/AD5-WCmXDyuZLoRAM6GvaB4sI8Ealcg0EpH0-PEqLLGiJA,Grind grind grind and grind,3,0,,2022-11-23 15:43:42,,,newest,com.snowprintstudios.tacticus
9b28897c-3697-43f0-a501-b29ca9c98ce6,Matthew Wride,https://play-lh.googleusercontent.com/a-/AD5-WCk5f1gCrnthTtEZAijYJjWOG1RThnT5RQH4RiKb,Addicting and fast paced. Minus 2 stars for all the prompts to try and sell you packs.,3,0,1.2.73,2022-11-22 20:56:53,,,newest,com.snowprintstudios.tacticus
fbc7b973-8085-41c7-913c-b76a45f85d52,koko karakandy,https://play-lh.googleusercontent.com/a/AEdFTp6D3JlXkEOVziHgm0y54gmpjVeZkMK19kG9OlIt=mo,The game crash everytime I play,3,0,1.2.73,2022-11-21 17:46:56,,,newest,com.snowprintstudios.tacticus
48cd1872-3ac0-4298-a5cb-77c24647351c,Dan McKennon,https://play-lh.googleusercontent.com/a/AEdFTp51_3STpVRGUw-UyjgD22hBgrWrCQ8-oQXTjzCi=mo,"So I would give it a 5 but it's clearly pay to win like on mission pack 3 the final boss is literally, like I'm talking I tried 25 times and every single time right before the death blow it goes to full health and spawns additional units that then quickly dispatches your guys, so I pony'd up 5 bucks for yarrick, because I genuinely do enjoy the game and was able to win in like 3 turns bc yarrick summons 4 more guards to help you fight. So game play, story and how the game flows 5/5 but ptw is 👎",3,0,1.2.73,2022-11-20 20:46:35,,,newest,com.snowprintstudios.tacticus
6d8287be-6242-4cbd-b716-a062fb1477f0,Matthew Harrison,https://play-lh.googleusercontent.com/a-/AD5-WCnx4MmydrUpRJyLtAiKnUOiJyXGSWMYw_PhaU0G,"Standard gacha game, but this time it's 40K themed.",3,0,,2022-11-18 21:38:48,,,newest,com.snowprintstudios.tacticus
d0075cd8-4e01-4f80-9a0e-6d81e0bc52a7,Aljoša Klišanić,https://play-lh.googleusercontent.com/a-/AD5-WCkb8jmXPgCbOTqSXoR1DoHDjSO_qjpfzYc3Av-P_A,"The good: Fights are sometimes interesting. The bad: Stupid cartonish graphic that has nothing with wh40k lore. Super slow hero development. Horrible, confusing UI.",3,1,1.2.73,2022-11-18 20:48:46,,,newest,com.snowprintstudios.tacticus
52cb216d-4e4e-46bb-9828-a51b34101e61,Lloyd Kristoffer Ngo,https://play-lh.googleusercontent.com/a/AEdFTp4-tEXJzJEl0YZV7R1-XCyHsNDOo79OnQHUiLSh=mo,More characters option to play and need an auto battle,3,0,1.2.73,2022-11-18 14:36:18,,,newest,com.snowprintstudios.tacticus
